date_id,label
2018-07-09-0825_1,0
2018-07-09-0825_10,0
2018-07-09-0825_11,0
2018-07-09-0825_12,0
2018-07-09-0825_13,0
2018-07-09-0825_14,0
2018-07-09-0825_15,0
2018-07-09-0825_16,0
2018-07-09-0825_17,0
2018-07-09-0825_18,0
2018-07-09-0825_19,0
2018-07-09-0825_2,0
2018-07-09-0825_20,0
2018-07-09-0825_21,1
2018-07-09-0825_22,1
2018-07-09-0825_23,1
2018-07-09-0825_24,1
2018-07-09-0825_25,0
2018-07-09-0825_26,0
2018-07-09-0825_27,0
2018-07-09-0825_28,0
2018-07-09-0825_29,0
2018-07-09-0825_3,0
2018-07-09-0825_30,0
2018-07-09-0825_31,0
2018-07-09-0825_32,0
2018-07-09-0825_33,0
2018-07-09-0825_34,0
2018-07-09-0825_35,0
2018-07-09-0825_36,0
2018-07-09-0825_4,0
2018-07-09-0825_5,0
2018-07-09-0825_6,0
2018-07-09-0825_7,0
2018-07-09-0825_8,0
2018-07-09-0825_9,0
2018-07-09-0830_1,0
2018-07-09-0830_10,0
2018-07-09-0830_11,0
2018-07-09-0830_12,0
2018-07-09-0830_13,0
2018-07-09-0830_14,0
2018-07-09-0830_15,0
2018-07-09-0830_16,0
2018-07-09-0830_17,0
2018-07-09-0830_18,0
2018-07-09-0830_19,0
2018-07-09-0830_2,1
2018-07-09-0830_20,0
2018-07-09-0830_21,1
2018-07-09-0830_22,1
2018-07-09-0830_23,1
2018-07-09-0830_24,1
2018-07-09-0830_25,0
2018-07-09-0830_26,0
2018-07-09-0830_27,0
2018-07-09-0830_28,0
2018-07-09-0830_29,0
2018-07-09-0830_3,0
2018-07-09-0830_30,0
2018-07-09-0830_31,0
2018-07-09-0830_32,0
2018-07-09-0830_33,0
2018-07-09-0830_34,0
2018-07-09-0830_35,0
2018-07-09-0830_36,1
2018-07-09-0830_4,0
2018-07-09-0830_5,0
2018-07-09-0830_6,1
2018-07-09-0830_7,1
2018-07-09-0830_8,0
2018-07-09-0830_9,0
2018-07-09-0835_1,0
2018-07-09-0835_10,0
2018-07-09-0835_11,0
2018-07-09-0835_12,0
2018-07-09-0835_13,0
2018-07-09-0835_14,0
2018-07-09-0835_15,0
2018-07-09-0835_16,0
2018-07-09-0835_17,0
2018-07-09-0835_18,0
2018-07-09-0835_19,0
2018-07-09-0835_2,1
2018-07-09-0835_20,0
2018-07-09-0835_21,1
2018-07-09-0835_22,1
2018-07-09-0835_23,1
2018-07-09-0835_24,1
2018-07-09-0835_25,0
2018-07-09-0835_26,0
2018-07-09-0835_27,0
2018-07-09-0835_28,0
2018-07-09-0835_29,0
2018-07-09-0835_3,0
2018-07-09-0835_30,0
2018-07-09-0835_31,0
2018-07-09-0835_32,0
2018-07-09-0835_33,0
2018-07-09-0835_34,0
2018-07-09-0835_35,0
2018-07-09-0835_36,1
2018-07-09-0835_4,0
2018-07-09-0835_5,0
2018-07-09-0835_6,1
2018-07-09-0835_7,1
2018-07-09-0835_8,0
2018-07-09-0835_9,1
2018-07-09-0840_1,0
2018-07-09-0840_10,0
2018-07-09-0840_11,0
2018-07-09-0840_12,0
2018-07-09-0840_13,0
2018-07-09-0840_14,0
2018-07-09-0840_15,0
2018-07-09-0840_16,0
2018-07-09-0840_17,0
2018-07-09-0840_18,0
2018-07-09-0840_19,0
2018-07-09-0840_2,1
2018-07-09-0840_20,0
2018-07-09-0840_21,1
2018-07-09-0840_22,1
2018-07-09-0840_23,1
2018-07-09-0840_24,1
2018-07-09-0840_25,0
2018-07-09-0840_26,0
2018-07-09-0840_27,0
2018-07-09-0840_28,0
2018-07-09-0840_29,0
2018-07-09-0840_3,0
2018-07-09-0840_30,0
2018-07-09-0840_31,0
2018-07-09-0840_32,0
2018-07-09-0840_33,0
2018-07-09-0840_34,0
2018-07-09-0840_35,0
2018-07-09-0840_36,1
2018-07-09-0840_4,0
2018-07-09-0840_5,0
2018-07-09-0840_6,1
2018-07-09-0840_7,1
2018-07-09-0840_8,0
2018-07-09-0840_9,1
2018-07-09-0845_1,0
2018-07-09-0845_10,0
2018-07-09-0845_11,0
2018-07-09-0845_12,0
2018-07-09-0845_13,0
2018-07-09-0845_14,0
2018-07-09-0845_15,0
2018-07-09-0845_16,0
2018-07-09-0845_17,0
2018-07-09-0845_18,0
2018-07-09-0845_19,0
2018-07-09-0845_2,1
2018-07-09-0845_20,0
2018-07-09-0845_21,1
2018-07-09-0845_22,1
2018-07-09-0845_23,1
2018-07-09-0845_24,1
2018-07-09-0845_25,0
2018-07-09-0845_26,0
2018-07-09-0845_27,0
2018-07-09-0845_28,0
2018-07-09-0845_29,0
2018-07-09-0845_3,0
2018-07-09-0845_30,0
2018-07-09-0845_31,0
2018-07-09-0845_32,0
2018-07-09-0845_33,0
2018-07-09-0845_34,0
2018-07-09-0845_35,0
2018-07-09-0845_36,1
2018-07-09-0845_4,0
2018-07-09-0845_5,0
2018-07-09-0845_6,1
2018-07-09-0845_7,1
2018-07-09-0845_8,0
2018-07-09-0845_9,1
2018-07-09-0850_1,0
2018-07-09-0850_10,0
2018-07-09-0850_11,0
2018-07-09-0850_12,0
2018-07-09-0850_13,0
2018-07-09-0850_14,0
2018-07-09-0850_15,0
2018-07-09-0850_16,0
2018-07-09-0850_17,0
2018-07-09-0850_18,0
2018-07-09-0850_19,0
2018-07-09-0850_2,1
2018-07-09-0850_20,0
2018-07-09-0850_21,1
2018-07-09-0850_22,1
2018-07-09-0850_23,1
2018-07-09-0850_24,1
2018-07-09-0850_25,0
2018-07-09-0850_26,0
2018-07-09-0850_27,0
2018-07-09-0850_28,0
2018-07-09-0850_29,0
2018-07-09-0850_3,0
2018-07-09-0850_30,0
2018-07-09-0850_31,0
2018-07-09-0850_32,0
2018-07-09-0850_33,0
2018-07-09-0850_34,0
2018-07-09-0850_35,0
2018-07-09-0850_36,0
2018-07-09-0850_4,0
2018-07-09-0850_5,0
2018-07-09-0850_6,1
2018-07-09-0850_7,1
2018-07-09-0850_8,0
2018-07-09-0850_9,1
2018-07-09-0855_1,0
2018-07-09-0855_10,0
2018-07-09-0855_11,0
2018-07-09-0855_12,0
2018-07-09-0855_13,0
2018-07-09-0855_14,0
2018-07-09-0855_15,0
2018-07-09-0855_16,0
2018-07-09-0855_17,0
2018-07-09-0855_18,0
2018-07-09-0855_19,0
2018-07-09-0855_2,1
2018-07-09-0855_20,0
2018-07-09-0855_21,1
2018-07-09-0855_22,1
2018-07-09-0855_23,1
2018-07-09-0855_24,1
2018-07-09-0855_25,0
2018-07-09-0855_26,0
2018-07-09-0855_27,0
2018-07-09-0855_28,0
2018-07-09-0855_29,0
2018-07-09-0855_3,0
2018-07-09-0855_30,0
2018-07-09-0855_31,0
2018-07-09-0855_32,0
2018-07-09-0855_33,0
2018-07-09-0855_34,0
2018-07-09-0855_35,0
2018-07-09-0855_36,0
2018-07-09-0855_4,1
2018-07-09-0855_5,0
2018-07-09-0855_6,1
2018-07-09-0855_7,1
2018-07-09-0855_8,0
2018-07-09-0855_9,1
2018-07-09-0900_1,0
2018-07-09-0900_10,0
2018-07-09-0900_11,0
2018-07-09-0900_12,0
2018-07-09-0900_13,0
2018-07-09-0900_14,0
2018-07-09-0900_15,0
2018-07-09-0900_16,0
2018-07-09-0900_17,0
2018-07-09-0900_18,0
2018-07-09-0900_19,0
2018-07-09-0900_2,1
2018-07-09-0900_20,0
2018-07-09-0900_21,1
2018-07-09-0900_22,1
2018-07-09-0900_23,1
2018-07-09-0900_24,1
2018-07-09-0900_25,0
2018-07-09-0900_26,0
2018-07-09-0900_27,0
2018-07-09-0900_28,0
2018-07-09-0900_29,0
2018-07-09-0900_3,0
2018-07-09-0900_30,0
2018-07-09-0900_31,0
2018-07-09-0900_32,0
2018-07-09-0900_33,0
2018-07-09-0900_34,0
2018-07-09-0900_35,0
2018-07-09-0900_36,0
2018-07-09-0900_4,1
2018-07-09-0900_5,0
2018-07-09-0900_6,1
2018-07-09-0900_7,1
2018-07-09-0900_8,0
2018-07-09-0900_9,1
2018-07-09-0905_1,0
2018-07-09-0905_10,0
2018-07-09-0905_11,0
2018-07-09-0905_12,0
2018-07-09-0905_13,0
2018-07-09-0905_14,0
2018-07-09-0905_15,0
2018-07-09-0905_16,0
2018-07-09-0905_17,0
2018-07-09-0905_18,0
2018-07-09-0905_19,0
2018-07-09-0905_2,1
2018-07-09-0905_20,0
2018-07-09-0905_21,1
2018-07-09-0905_22,0
2018-07-09-0905_23,1
2018-07-09-0905_24,1
2018-07-09-0905_25,0
2018-07-09-0905_26,0
2018-07-09-0905_27,0
2018-07-09-0905_28,0
2018-07-09-0905_29,0
2018-07-09-0905_3,0
2018-07-09-0905_30,0
2018-07-09-0905_31,0
2018-07-09-0905_32,0
2018-07-09-0905_33,0
2018-07-09-0905_34,0
2018-07-09-0905_35,0
2018-07-09-0905_36,0
2018-07-09-0905_4,1
2018-07-09-0905_5,0
2018-07-09-0905_6,1
2018-07-09-0905_7,1
2018-07-09-0905_8,0
2018-07-09-0905_9,1
2018-07-09-0910_1,0
2018-07-09-0910_10,0
2018-07-09-0910_11,0
2018-07-09-0910_12,0
2018-07-09-0910_13,0
2018-07-09-0910_14,0
2018-07-09-0910_15,0
2018-07-09-0910_16,0
2018-07-09-0910_17,0
2018-07-09-0910_18,0
2018-07-09-0910_19,0
2018-07-09-0910_2,1
2018-07-09-0910_20,0
2018-07-09-0910_21,1
2018-07-09-0910_22,1
2018-07-09-0910_23,1
2018-07-09-0910_24,1
2018-07-09-0910_25,0
2018-07-09-0910_26,0
2018-07-09-0910_27,0
2018-07-09-0910_28,0
2018-07-09-0910_29,0
2018-07-09-0910_3,0
2018-07-09-0910_30,0
2018-07-09-0910_31,0
2018-07-09-0910_32,0
2018-07-09-0910_33,0
2018-07-09-0910_34,0
2018-07-09-0910_35,0
2018-07-09-0910_36,0
2018-07-09-0910_4,1
2018-07-09-0910_5,0
2018-07-09-0910_6,1
2018-07-09-0910_7,1
2018-07-09-0910_8,0
2018-07-09-0910_9,1
2018-07-09-0915_1,0
2018-07-09-0915_10,0
2018-07-09-0915_11,0
2018-07-09-0915_12,0
2018-07-09-0915_13,0
2018-07-09-0915_14,0
2018-07-09-0915_15,0
2018-07-09-0915_16,0
2018-07-09-0915_17,0
2018-07-09-0915_18,0
2018-07-09-0915_19,0
2018-07-09-0915_2,1
2018-07-09-0915_20,0
2018-07-09-0915_21,1
2018-07-09-0915_22,1
2018-07-09-0915_23,1
2018-07-09-0915_24,1
2018-07-09-0915_25,0
2018-07-09-0915_26,0
2018-07-09-0915_27,0
2018-07-09-0915_28,0
2018-07-09-0915_29,0
2018-07-09-0915_3,0
2018-07-09-0915_30,1
2018-07-09-0915_31,0
2018-07-09-0915_32,0
2018-07-09-0915_33,0
2018-07-09-0915_34,0
2018-07-09-0915_35,0
2018-07-09-0915_36,0
2018-07-09-0915_4,1
2018-07-09-0915_5,0
2018-07-09-0915_6,1
2018-07-09-0915_7,1
2018-07-09-0915_8,0
2018-07-09-0915_9,1
2018-07-09-0920_1,1
2018-07-09-0920_10,1
2018-07-09-0920_11,1
2018-07-09-0920_12,1
2018-07-09-0920_13,0
2018-07-09-0920_14,0
2018-07-09-0920_15,1
2018-07-09-0920_16,1
2018-07-09-0920_17,0
2018-07-09-0920_18,1
2018-07-09-0920_19,0
2018-07-09-0920_2,1
2018-07-09-0920_20,1
2018-07-09-0920_21,1
2018-07-09-0920_22,1
2018-07-09-0920_23,1
2018-07-09-0920_24,0
2018-07-09-0920_25,0
2018-07-09-0920_26,0
2018-07-09-0920_27,0
2018-07-09-0920_28,1
2018-07-09-0920_29,0
2018-07-09-0920_3,0
2018-07-09-0920_30,0
2018-07-09-0920_31,0
2018-07-09-0920_32,1
2018-07-09-0920_33,0
2018-07-09-0920_34,0
2018-07-09-0920_35,0
2018-07-09-0920_36,0
2018-07-09-0920_4,0
2018-07-09-0920_5,0
2018-07-09-0920_6,1
2018-07-09-0920_7,1
2018-07-09-0920_8,0
2018-07-09-0920_9,0
2018-07-09-0925_1,1
2018-07-09-0925_10,1
2018-07-09-0925_11,1
2018-07-09-0925_12,1
2018-07-09-0925_13,0
2018-07-09-0925_14,0
2018-07-09-0925_15,1
2018-07-09-0925_16,1
2018-07-09-0925_17,0
2018-07-09-0925_18,1
