date_id,label
2018-06-22-0720_1,1
2018-06-22-0720_10,0
2018-06-22-0720_11,0
2018-06-22-0720_12,0
2018-06-22-0720_13,0
2018-06-22-0720_14,0
2018-06-22-0720_15,0
2018-06-22-0720_16,0
2018-06-22-0720_17,0
2018-06-22-0720_18,1
2018-06-22-0720_19,0
2018-06-22-0720_2,1
2018-06-22-0720_20,0
2018-06-22-0720_21,1
2018-06-22-0720_22,0
2018-06-22-0720_23,0
2018-06-22-0720_24,0
2018-06-22-0720_25,1
2018-06-22-0720_26,0
2018-06-22-0720_27,0
2018-06-22-0720_28,0
2018-06-22-0720_29,0
2018-06-22-0720_3,0
2018-06-22-0720_30,0
2018-06-22-0720_31,0
2018-06-22-0720_32,0
2018-06-22-0720_33,0
2018-06-22-0720_34,1
2018-06-22-0720_35,0
2018-06-22-0720_36,1
2018-06-22-0720_4,0
2018-06-22-0720_5,0
2018-06-22-0720_6,0
2018-06-22-0720_7,0
2018-06-22-0720_8,0
2018-06-22-0720_9,0
2018-06-22-0725_1,1
2018-06-22-0725_10,0
2018-06-22-0725_11,0
2018-06-22-0725_12,0
2018-06-22-0725_13,0
2018-06-22-0725_14,0
2018-06-22-0725_15,0
2018-06-22-0725_16,0
2018-06-22-0725_17,0
2018-06-22-0725_18,1
2018-06-22-0725_19,0
2018-06-22-0725_2,1
2018-06-22-0725_20,0
2018-06-22-0725_21,1
2018-06-22-0725_22,0
2018-06-22-0725_23,1
2018-06-22-0725_24,0
2018-06-22-0725_25,1
2018-06-22-0725_26,0
2018-06-22-0725_27,0
2018-06-22-0725_28,0
2018-06-22-0725_29,0
2018-06-22-0725_3,0
2018-06-22-0725_30,0
2018-06-22-0725_31,0
2018-06-22-0725_32,0
2018-06-22-0725_33,0
2018-06-22-0725_34,1
2018-06-22-0725_35,0
2018-06-22-0725_36,1
2018-06-22-0725_4,0
2018-06-22-0725_5,0
2018-06-22-0725_6,0
2018-06-22-0725_7,0
2018-06-22-0725_8,0
2018-06-22-0725_9,0
2018-06-22-0730_1,1
2018-06-22-0730_10,0
2018-06-22-0730_11,0
2018-06-22-0730_12,0
2018-06-22-0730_13,0
2018-06-22-0730_14,0
2018-06-22-0730_15,0
2018-06-22-0730_16,0
2018-06-22-0730_17,0
2018-06-22-0730_18,1
2018-06-22-0730_19,0
2018-06-22-0730_2,1
2018-06-22-0730_20,0
2018-06-22-0730_21,1
2018-06-22-0730_22,0
2018-06-22-0730_23,1
2018-06-22-0730_24,0
2018-06-22-0730_25,1
2018-06-22-0730_26,0
2018-06-22-0730_27,0
2018-06-22-0730_28,0
2018-06-22-0730_29,0
2018-06-22-0730_3,0
2018-06-22-0730_30,0
2018-06-22-0730_31,0
2018-06-22-0730_32,0
2018-06-22-0730_33,0
2018-06-22-0730_34,1
2018-06-22-0730_35,0
2018-06-22-0730_36,1
2018-06-22-0730_4,0
2018-06-22-0730_5,0
